User_id,Cos_id,rating
0,909,0.7
0,914,3.7
0,916,0.2
0,928,0.7
0,936,1.6
0,939,1.1
0,947,4.1
0,951,1
0,956,4.4
0,967,2.6
0,969,2.4
0,973,3
0,978,2.4
0,983,2.2
0,984,2.8
0,987,0.2
0,1000,1.8
0,1001,0.1
0,1003,3.9
0,1017,2.5
0,1018,2.8
0,1031,4.6
0,1032,1.1
0,1051,3.2
0,1052,0.4
0,1053,1.4
0,1057,1
0,1061,3.7
0,1072,3.9
0,1080,1.5
0,1083,4.7
0,1085,3.1
0,1098,3.7
0,1117,4.3
0,1122,3.2
0,1126,2
0,1141,3.6
0,1145,4.2
0,1146,1.1
0,1148,2.1
0,1155,4.5
0,1164,2.7
0,1172,0.3
0,1173,4.5
0,1177,4.9
0,1183,4.2
0,1184,4.1
0,1195,0.6
0,1200,4
0,1210,3.7
0,1223,1.8
0,1231,0.1
0,1240,3.3
0,1241,3.4
0,1243,2.3
0,1245,0.5
0,1246,3.6
0,1254,4.4
0,1256,4.1
0,1265,0.3
0,1266,3
0,1278,0.7
0,1282,1.5
0,1284,0.8
0,1285,0.5
0,1296,4.6
0,1301,2.1
0,1309,2.3
0,1314,0.2
0,1320,4.2
0,1329,4
0,1336,3.3
0,1346,4.4
0,1348,0.9
0,1349,3.9
0,1355,1.5
0,1359,1.2
0,1364,5
0,1371,4.9
0,1381,3.9
0,1383,2
0,1385,0.3
0,1389,1.9
0,1390,0.5
0,1391,4.4
0,1392,4.1
0,1405,2.4
0,1419,1.5
0,1431,1.2
0,1438,2
0,1442,4
0,1446,0.2
0,1447,4
0,1448,2.1
0,1452,0.4
0,1457,1.8
0,1465,1.2
0,1469,0.4
0,1473,0.4
0,1481,2.7
0,1482,3.1
0,1484,3.6
0,1485,4.2
0,1490,3.7
0,1496,2.8
0,1497,1.6
0,1499,2.9
0,1503,0.1
0,1518,1.9
0,1521,1.2
0,1527,0.8
0,1533,3.7
0,1547,4.7
0,1548,4
0,1549,2.9
0,1551,2
0,1569,0.1
0,1570,3.2
0,1575,0.4
0,1576,2.9
0,1577,2.9
0,1581,0.7
0,1582,0.3
0,1584,1.4
0,1587,1.4
0,1591,3.8
0,1594,4.9
0,1600,3.7
0,1604,1.7
0,1608,2.4
0,1613,3.6
0,1615,0.7
0,1616,1.8
0,1618,2.1
0,1623,3.8
0,1626,3.7
0,1628,5
0,1630,5
0,1638,4
0,1650,4
0,1656,4.4
0,1660,1.1
0,1663,5
0,1672,0.5
0,1680,1.1
0,1699,3.7
0,1712,0.5
0,1713,3.7
0,1715,0.4
0,1722,2.1
0,1726,1.5
0,1734,2
0,1740,4.7
0,1772,1.1
0,1779,0.3
0,1783,2.4
0,1786,3
0,1789,1.7
0,1796,4.8
0,1797,1.4
0,1804,1.9
0,1808,1.4
0,1811,0.1
0,1816,0.2
0,1823,0.1
0,1827,3.9
0,1829,1.1
0,1842,1.1
0,1849,4.3
0,1850,2.8
0,1861,1
0,1862,1.4
0,1868,4.1
0,1877,4.4
0,1883,1.6
0,1903,0.6
0,1904,4.8
0,1905,2.8
0,1906,3
0,1916,4.4
0,1919,1
0,1931,4.1
0,1934,4.7
0,1937,2.9
0,1947,1.1
0,1954,3.1
0,1956,2
0,1960,0.5
0,1963,1
0,1968,4.6
0,1973,1
0,1976,0.7
0,1981,0.5
0,1994,4.6
0,2000,4.8
0,2005,0.7
0,2019,0.4
0,2045,3.7
0,2059,0.9
0,2062,2
0,2073,0.9
0,2081,0.8
0,2082,0.4
0,2084,4.5
0,2086,2
0,2091,0.7
0,2094,0.8
0,2103,2.3
0,2106,4.2
0,2116,0.4
0,2129,2
0,2132,3.8
0,2139,1.3
0,2145,2.1
0,2151,0.4
0,2163,3.2
0,2164,2.8
0,2172,0
0,2174,1.6
0,2176,0.1
0,2180,3
0,2181,4.8
0,2188,1
0,2189,0.5
0,2197,2.3
0,2199,1.9
0,2200,2.7
0,2201,0.5
0,2206,4.9
0,2209,2.4
0,2210,4.1
0,2215,3.5
0,2219,2.3
0,2222,4.3
0,2223,0.9
0,2224,3.8
0,2228,0.4
0,2235,3.2
0,2241,3.6
0,2249,4.9
0,2252,3.2
0,2262,0.8
0,2266,4.5
0,2279,1.1
0,2286,1.3
0,2306,2.7
0,2307,0.8
0,2317,1.4
0,2323,3.2
0,2329,4.4
0,2332,4.4
0,2335,4.7
0,2336,2.7
0,2360,4.6
0,2363,4
0,2367,3.6
0,2368,4.6
0,2370,3.8
0,2377,3.1
0,2378,0.3
0,2382,4
0,2384,1
0,2390,3.6
0,2396,0.4
0,2397,2.4
0,2403,1.9
0,2419,3
0,2426,2.3
0,2427,1.5
0,2428,1.9
0,2436,2.5
0,2441,2.4
0,2442,1.7
0,2444,4.7
0,2445,2.7
0,2461,4.9
0,2464,4.5
0,2466,2.7
0,2470,0.8
0,2476,4.4
0,2477,4
0,2481,5
0,2484,2.1
0,2488,4.4
0,2489,3.8
0,2504,4.3
0,2505,0.6
0,2506,1.3
0,2508,0.8
0,2509,1.9
0,2510,3
0,2513,0.7
0,2515,1
0,2517,3.7
0,2518,2.5
0,2520,2.9
0,2527,2.2
0,2529,2.5
0,2531,4.8
0,2536,3.6
0,2545,2.1
0,2549,0.5
0,2551,2.4
0,2553,3.8
0,2558,2.7
0,2559,0.4
0,2567,4.3
0,2569,1.9
0,2574,2.6
0,2580,2.8
0,2584,1.5
0,2586,4.2
0,2599,4.7
0,2604,4.4
0,2608,4.7
0,2610,4.7
0,2614,0.4
0,2622,3
0,2628,0.5
0,2631,2.7
0,2636,4.5
0,2637,2.8
0,2640,1.8
0,2644,3.4
0,2653,0.6
0,2659,3.8
0,2662,4.7
0,2665,2.8
0,2666,4.5
0,2668,0.2
0,2673,1.2
0,2676,1.8
0,2678,4.6
0,2684,2.1
0,2685,1.9
0,2687,0.3
0,2691,4.2
0,2694,2
0,2695,1.2
0,2697,2.7
0,2700,1.2
0,2701,4.3
0,2702,4.6
0,2703,0.9
0,2710,0.9
0,2721,1.1
0,2725,0.8
0,2726,0.2
0,2728,2.8
0,2732,4
0,2735,3.1
0,2750,4.6
0,2759,1.9
0,2760,1
0,2763,1.2
0,2776,2.1
0,2778,0.1
0,2784,4.1
0,2789,0.6
0,2794,4.4
0,2803,4
0,2809,4.1
0,2810,0.2
0,2814,2.4
0,2818,2.9
0,2821,3.3
0,2824,1.5
0,2830,1.1
0,2836,4.4
0,2837,2.6
0,2841,5
0,2842,4.7
0,2846,4.9
0,2854,2.1
0,2855,4.5
0,2876,3.9
0,2884,1.1
0,2885,0.2
0,2887,4.2
0,2892,4.6
0,2897,0.9
0,2900,1.6
0,2901,4.2
0,2903,4.9
0,2908,2.9
0,2912,0.1
0,2914,3.4
0,2915,2.8
0,2921,2.7
0,2922,3.2
0,2923,3
0,2927,4.6
0,2928,2.6
0,2931,3
0,2947,4.9
0,2957,1.4
0,2959,3.2
0,2961,0.2
0,2962,3.6
0,2963,0.3
0,2967,2.3
0,2975,3.6
0,2979,4.7
0,2980,2.3
0,2985,2.3
0,2986,2.9
0,2988,1.7
0,2991,3.1
0,2996,1.8
0,2997,4.5
0,3000,1.9
0,3001,3.4
0,3009,3.4
0,3022,4.9
0,3024,1.8
0,3025,1.6
0,3038,3.2
0,3044,4.2
0,3046,0.9
0,3050,0.7
0,3051,4
0,3059,4.9
0,3061,4.7
0,3068,4.4
0,3074,3.6
0,3084,1.1
0,3088,2.7
0,3092,4
0,3094,3.4
0,3097,1.7
0,3101,3
0,3103,2.6
0,3107,4.1
0,3115,2.9
0,3116,3.7
0,3118,3.9
0,3121,1.5
0,3122,1.5
0,3123,2.7
0,3127,3.4
0,3130,0.2
0,3133,0.2
0,3134,0.9
0,3146,4.8
0,3148,3.5
0,3159,4.9
0,3165,2.1
0,3169,3.4
0,3171,0.4
0,3175,2
0,3186,0
0,3200,4.5
0,3206,4.9
0,3213,4.9
0,3220,4.9
0,3222,4.1
0,3231,0.8
0,3240,1.6
0,3245,2.8
0,3251,1.4
0,3254,3.1
0,3255,4.6
0,3259,4.7
0,3265,0.1
0,3268,3.4
0,3276,2.7
0,3278,1.1
0,3281,3.5
0,3283,3.6
0,3286,0.4
0,3287,4.4
0,3303,3.1
0,3310,4.9
0,3322,1.8
0,3324,4.9
0,3337,4.6
0,3339,4.3
0,3344,4.7
0,3348,2.4
0,3350,1.9
0,3356,3.4
0,3359,3.3
0,3361,2.3
0,3363,4.4
0,3365,2.6
0,3376,0
0,3378,1.6
0,3381,3.8
0,3387,4.4
0,3406,4.9
0,3412,4.6
0,3414,0.1
0,3421,3.1
0,3423,1.2
0,3429,3
0,3434,1.5
0,3435,3.9
0,3442,4.7
0,3446,1.4
0,3447,2.6
0,3456,2.3
0,3466,0.5
0,3475,0.2
0,3476,3
0,3480,4.6
0,3482,1.8
0,3483,0.9
0,3490,4.8
0,3497,3.8
0,3510,0.5
0,3522,3.7
0,3540,4.3
0,3546,4.2
0,3547,1.9
0,3552,0.9
0,3554,0.6
0,3555,1.8
0,3560,1
0,3563,1.9
0,3566,1.8
0,3575,1
0,3576,2.4
0,3577,2
0,3582,2.6
0,3583,1.9
0,3589,1.3
0,3593,3.6
0,3600,0.5
0,3601,2.7
0,3609,4.6
0,3613,4.3
0,3614,4.3
0,3617,0.2
0,3623,0.3
0,3628,3.7
0,3629,4.3
0,3633,3.9
0,3635,0.3
0,3651,0.8
0,3658,2.1
0,3662,0.7
0,3663,3
0,3664,3.9
0,3667,4.9
0,3671,3.6
0,3680,1.4
0,3686,4.2
0,3687,2
0,3689,2.9
0,3691,0.9
0,3692,0.1
0,3703,3.9
0,3709,1
0,3724,1.9
0,3742,4.7
0,3746,4.7
0,3747,4.9
0,3753,2.7
0,3758,1.3
0,3761,2.9
0,3768,0.9
0,3783,3.5
0,3787,0.8
0,3791,3.2
0,3797,4.7
0,3798,2.7
0,3803,0.6
0,3804,0
0,3815,2.8
0,3821,3.7
0,3825,4.3
0,3826,0.1
0,3829,1.1
0,3830,2.6
0,3841,0.1
0,3847,4.1
0,3863,1.2
0,3864,0.4
0,3865,2.2
0,3868,1.1
0,3869,3.3
0,3871,2.3
0,3875,1.5
0,3879,1.6
0,3882,1
0,3890,1.6
0,3892,4.2
0,3896,3.1
0,3906,3.2
0,3910,2.7
0,3911,3.1
0,3912,4.3
0,3913,4.8
0,3919,4.4
0,3921,4.7
0,3941,1.8
0,3944,0.7
0,3945,2.9
0,3954,3.9
0,3958,4.4
0,3960,1.8
0,3966,1.2
0,3967,0.3
0,3971,3.3
0,3979,3.5
0,3990,3.9
0,3993,3.2
0,4004,0.7
0,4014,4.2
0,4020,2.3
0,4024,0.5
0,4025,3.9
0,4029,1.5
0,4031,2.8
0,4033,0.7
0,4039,1.7
0,4051,4.4
0,4052,0.6
0,4054,4.8
0,4055,4.1
0,4066,0.4
0,4072,0.4
0,4081,0.7
0,4088,4.7
0,4096,1.3
0,4104,4.4
0,4105,0.7
0,4109,3.4
0,4111,4.2
0,4112,4
0,4128,4.5
0,4129,3.6
0,4134,3.2
0,4141,4.5
0,4149,1.7
0,4157,2.3
0,4161,4.6
0,4162,3.3
0,4164,1.7
0,4167,4.3
0,4172,2.7
0,4174,0.2
0,4177,3.1
0,4178,1
0,4181,1.5
0,4187,0.9
0,4190,2.1
0,4192,0.1
0,4193,3.2
0,4201,0.1
0,4222,0.9
0,4227,2.4
0,4232,0.3
0,4236,1
0,4240,2.8
0,4241,3.8
0,4243,2
0,4254,2.5
0,4262,2.1
0,4263,2.4
0,4265,0.2
0,4267,1
0,4280,4.2
0,4284,4.4
0,4286,2.3
0,4288,2.1
0,4289,4.5
0,4298,4.4
0,4303,4.8
0,4314,2.1
0,4319,4.6
0,4324,2.1
0,4327,1
0,4328,3.4
0,4335,4
0,4337,4.9
0,4356,1
0,4359,1.3
0,4361,3.5
0,4375,0.1
0,4376,3.2
0,4383,1.1
0,4390,3.8
0,4397,3.5
0,4406,1.6
0,4413,3.9
0,4417,4.5
0,4418,1.1
0,4425,4.7
0,4429,1.7
0,4437,0.1
0,4440,2.1
0,4452,3.5
0,4456,0.7
0,4458,1.9
0,4470,2.6
0,4473,5
0,4478,2.2
0,4485,3.1
0,4488,4.7
0,4489,0.6
0,4493,2.3
0,4521,1.6
0,4529,4.7
0,4532,1.1
0,4539,1.8
0,4548,0.4
0,4551,3.5
0,4560,1
0,4562,4.1
0,4574,0.4
0,4579,4.9
0,4580,2.6
0,4582,2
0,4584,2.7
0,4587,0.4
0,4590,2.5
0,4592,3.8
0,4597,4.8
0,4601,2.3
0,4602,2.2
0,4608,0
0,4614,0.5
0,4626,3.4
0,4628,0.6
0,4630,2.8
0,4634,2.2
0,4639,3.7
0,4640,1.2
0,4645,3.4
0,4660,0
0,4671,0.7
0,4686,0.7
0,4690,0.4
0,4694,0.3
0,4702,2.9
0,4707,2
0,4712,3.6
0,4721,1.7
0,4724,4.4
0,4726,2.6
0,4728,1.6
0,4730,3.8
0,4731,4.9
0,4736,4.9
0,4744,4.5
0,4751,2.6
0,4754,2.1
0,4772,2.4
0,4781,3.9
0,4782,0.7
0,4790,0.7
0,4794,2.2
0,4795,2.6
0,4796,4.5
0,4798,0
0,4799,2.9
0,4811,0.7
0,4817,3.5
0,4830,3.2
0,4832,3
0,4833,1.1
0,4837,2
0,4840,0.9
0,4842,0.5
0,4846,4.8
0,4850,2.4
0,4858,0.3
0,4862,0.8
0,4866,3
0,4867,1
0,4868,3.9
0,4878,1.2
0,4890,1.3
0,4903,0.5
0,4909,4.2
0,4912,1.6
0,4914,3.7
0,4916,3.1
0,4919,0.9
0,4923,4.4
0,4925,1.2
0,4940,0.8
0,4941,0.9
0,4942,4.8
0,4943,4.8
0,4944,3.6
0,4949,4.7
0,4953,0.6
0,4960,0.5
0,4968,2.3
0,4971,4.1
0,4972,2.1
0,4973,3.5
0,4980,3.7
0,4989,0.9
0,4996,0.8
0,5011,0.5
0,5012,3.5
0,5022,3.5
0,5024,4
0,5027,0.6
0,5038,0.6
0,5049,0.8
0,5053,3.3
0,5064,4.5
0,5065,0.9
0,5076,4.2
0,5090,3
0,5091,3.9
0,5094,0.6
0,5095,3.2
0,5101,1
0,5102,3.1
0,5125,3
0,5126,4.4
0,5131,4.9
0,5137,4.9
0,5142,3.6
0,5143,3.1
0,5144,1.1
0,5146,0.9
0,5151,0.4
0,5156,1.7
0,5157,4.5
0,5160,3
0,5162,2
0,5168,1.5
0,5172,0.8
0,5173,0.6
0,5174,0.3
0,5184,1.7
0,5185,0.2
0,5190,1.9
0,5191,4.8
0,5195,3.9
0,5196,4.4
0,5210,1.8
0,5217,1.7
0,5218,3.4
0,5226,3
0,5229,1.7
0,5230,4.5
0,5239,2.4
0,5264,2.3
0,5268,2.5
0,5276,0.2
0,5280,0.8
0,5283,1.3
0,5289,3.9
0,5290,2.9
0,5295,1.5
0,5300,1
0,5301,2.6
0,5303,4.3
0,5311,1.5
0,5313,0.5
0,5338,3.4
0,5342,4.8
0,5350,0.1
0,5356,4.7
0,5358,0.2
0,5363,3.4
0,5369,4.9
0,5381,4.1
0,5386,0.6
0,5387,2
0,5390,1.7
0,5399,0.4
0,5401,0.1
0,5413,4.8
0,5414,0.9
0,5415,2.4
0,5418,1.6
0,5419,3.3
0,5426,2.1
0,5427,4.8
0,5430,2.2
0,5432,3.9
0,5436,1.5
0,5437,2.3
0,5445,0.2
0,5450,2.5
0,5451,0.6
0,5456,0.7
0,5458,1.9
0,5460,2.7
0,5461,2.4
0,5464,4.2
0,5473,1.2
0,5477,3.7
0,5479,4.2
0,5483,2
0,5491,0.1
0,5492,1.9
0,5493,0.6
0,5495,0.4
0,5496,3.3
0,5505,4.1
0,5508,5
0,5518,1.3
0,5524,1.3
0,5528,1.5
0,5533,4.7
0,5534,3.8
0,5541,0.7
0,5543,1.1
0,5544,4.6
0,5554,1.1
0,5559,1.4
0,5570,3
0,5574,3.4
0,5578,2.7
0,5589,3.5
0,5592,3
0,5604,3
0,5611,3.9
0,5617,2.7
0,5622,2.8
0,5628,3.1
0,5634,2.2
0,5649,0
0,5653,0.6
0,5655,3.1
0,5665,0.5
0,5667,4.4
0,5670,1.9
0,5672,1
0,5673,4.2
0,5676,4.5
0,5677,1.9
0,5680,2
0,5681,2.5
0,5706,2.9
0,5717,1.1
0,5718,2
0,5724,1.4
0,5731,0.2
0,5733,1.4
0,5737,3
0,5750,4.5
0,5755,0.7
0,5758,0.2
0,5771,3.6
0,5792,3.9
0,5793,2.3
0,5794,0.3
0,5797,3.8
0,5804,3
0,5808,1.3
0,5819,1.6
0,5824,2.4
0,5832,3.4
0,5840,4.4
0,5847,0.7
0,5848,0.4
0,5849,1.5
0,5852,2.3
0,5855,1.1
0,5856,3.9
0,5872,4.3
0,5873,4.2
0,5878,2.1
0,5879,2
0,5880,3
0,5883,2.1
0,5886,1
0,5889,1.2
0,5913,0.1
0,5914,0.4
0,5915,2.6
0,5919,4.3
0,5925,3.6
0,5931,2.4
0,5932,2.8
0,5934,0.3
0,5940,3.8
0,5944,1.3
0,5949,1.4
0,5956,2.9
0,5957,4.5
0,5961,3
0,5964,3.7
0,5966,1.9
0,5967,0.1
0,5969,0.6
0,5975,0.7
0,5976,2.7
0,5989,4.4
0,5995,1.7
0,6000,0.7
0,6001,2.7
0,6011,2.5
0,6022,2.9
0,6023,0.9
0,6025,0.7
0,6027,1.1
0,6033,2.5
0,6035,2.6
0,6036,3.2
0,6042,0.3
0,6047,1.1
0,6050,3.1
0,6061,3.3
0,6062,2.4
0,6077,2
0,6078,1.6
0,6083,3.9
0,6084,3.7
0,6090,1.8
0,6101,4.6
0,6103,0.1
0,6107,4.5
0,6114,3.9
0,6123,0.6
0,6126,1.4
0,6128,4.5
0,6134,1.7
0,6137,1.9
0,6142,2
0,6153,1.6
0,6157,4.9
0,6158,4.6
0,6160,3.2
0,6161,1.8
0,6170,3.5
0,6172,4.6
0,6176,1.8
0,6182,1.1
0,6185,1.9
0,6192,2.7
0,6194,2.5
0,6201,3.3
0,6202,3
0,6203,3.7
0,6204,3.6
0,6205,3.9
0,6215,5
0,6216,4.3
0,6217,4.6
0,6221,3
0,6224,3.3
0,6228,3
0,6229,0
0,6238,4.7
0,6247,3.6
0,6251,1.4
0,6258,4.2
0,6266,0.4
0,6268,3.3
0,6271,4.5
0,6282,0.3
0,6288,2
0,6291,0.1
0,6307,4.4
0,6309,1.9
0,6311,0.3
0,6317,3.9
0,6319,3.9
0,6320,4.6
0,6322,3.3
0,6324,4
0,6326,3.6
0,6332,3.2
0,6333,4.3
0,6334,2.7
0,6336,2.2
0,6338,0.1
0,6340,4.6
0,6343,0.7
0,6344,4.9
0,6347,2.2
0,6357,4.3
0,6366,4.3
0,6369,0.4
0,6370,0.4
0,6376,4.6
0,6384,0.3
0,6391,3.1
0,6392,2.6
0,6400,3.1
0,6406,0.9
0,6421,2.3
0,6424,4
0,6427,3.5
0,6434,1
0,6439,1.9
0,6446,1.9
0,6449,1.3
0,6454,0.6
0,6457,0
0,6462,4.8
0,6464,2.5
0,6475,5
0,6493,3.4
0,6497,1.5
0,6500,0.2
0,6501,3.9
0,6509,4.6
0,6511,3.7
0,6513,4.2
0,6521,4.1
0,6522,2
0,6526,4
0,6539,0.8
0,6540,3.5
0,6542,0.4
0,6563,4.3
0,6564,3.5
0,6570,3.3
0,6576,4.7
0,6583,2.2
0,6585,3.1
0,6588,0.5
0,6609,2.1
0,6610,2.8
0,6619,3.2
0,6620,0.9
0,6626,1.8
0,6628,3.1
0,6631,4.1
0,6645,1.1
0,6652,0.7
0,6662,2.7
0,6663,4.5
0,6667,3.3
0,6678,1.5
0,6679,1.4
0,6684,3.4
0,6686,4.3
0,6687,4
0,6695,1
0,6700,3.3
0,6708,4.1
0,6714,1.9
0,6715,4.9
0,6716,2.9
0,6717,1.7
0,6720,4.7
0,6727,4.7
0,6731,4.7
0,6732,1.4
0,6734,0.3
0,6747,4
0,6776,2.8
0,6783,4.9
0,6790,2.7
0,6791,2.5
0,6798,2.8
0,6801,3.6
0,6804,0.3
0,6806,3.7
0,6811,0.9
0,6813,2.8
0,6831,4.2
0,6840,2.6
0,6843,3.5
0,6852,4.2
0,6856,3.9
0,6857,3.5
0,6858,3
0,6859,2.5
0,6860,1
0,6861,2
0,6862,4.4
0,6864,1.6
0,6867,3.3
0,6869,2.3
0,6872,0.5
0,6874,3.2
0,6876,4.2
0,6879,4.9
0,6880,3.2
0,6891,3
0,6898,1.5
0,6899,1.1
0,6902,4.8
0,6905,1.7
0,6907,3
0,6909,1.8
0,6912,3.8
0,6913,3.8
0,6922,3
0,6937,1.5
0,6939,3.9
0,6940,0.1
0,6956,0.9
0,6966,2.6
0,6970,2.5
0,6982,3.2
0,6988,2.5
0,6991,1.4
0,6997,1.5
0,6998,0.3
0,7004,4.8
0,7015,0.8
0,7016,3.7
0,7021,3.7
0,7025,4.3
0,7031,3.8
0,7047,3.4
0,7055,0.3
0,7056,0.6
0,7060,2.9
0,7071,3.2
0,7073,0.7
0,7074,3.6
0,7078,3.9
0,7089,0.9
0,7091,2.6
0,7095,3.5
0,7097,4.3
0,7105,2.6
0,7106,0.2
0,7114,0.6
0,7116,0.2
0,7120,0.8
0,7123,4.5
0,7130,1.2
0,7135,1.7
0,7140,1
0,7143,3.4
0,7144,4.2
0,7146,2.2
0,7149,0.6
0,7150,2.2
0,7155,4.7
0,7159,4.3
0,7161,0.2
0,7171,1.9
0,7173,1.4
0,7176,0.6
0,7185,3.8
0,7187,0.5
0,7200,3.7
0,7204,3.1
0,7205,2.8
0,7214,4.6
0,7216,3.1
0,7217,2
0,7218,0.2
0,7221,2.2
0,7226,2
0,7231,0.5
0,7232,3.7
0,7236,4.8
0,7241,3
0,7246,2.6
0,7259,2.8
0,7261,4.9
0,7262,3
0,7265,1.4
0,7275,4.7
0,7279,1.9
0,7280,2.5
0,7289,5
0,7291,2.5
0,7293,4.2
0,7300,1.6
0,7302,3.3
0,7303,3.2
0,7307,3.4
0,7314,3.2
0,7319,4.3
0,7323,4.3
0,7329,1
0,7336,4.9
0,7338,3.5
0,7341,0.4
0,7345,2.7
0,7350,2.5
0,7352,0.7
0,7364,0.7
0,7367,1.1
0,7372,4.3
0,7375,2.5
0,7381,4
0,7383,1.9
0,7389,2.2
0,7390,3
0,7394,2.2
0,7398,2.7
0,7400,0.9
0,7402,1.6
0,7407,1.8
0,7421,3.6
0,7425,1.2
0,7427,0.5
0,7429,3.5
0,7434,0.9
0,7435,0.3
0,7452,1.1
0,7453,1.2
0,7454,0.5
0,7461,1.4
0,7462,4.2
0,7480,1.1
0,7483,0.3
0,7486,2.2
0,7488,0.1
0,7491,3.3
0,7492,4
0,7497,2.1
0,7500,0.9
0,7501,3.1
0,7502,3.9
0,7515,3.9
0,7521,3.7
0,7528,3.8
0,7533,1.3
0,7535,0.6
0,7539,2.6
0,7546,3.8
0,7548,1.7
0,7549,2
0,7560,4.7
0,7572,0.3
0,7583,2.7
0,7585,4
0,7586,4.2
0,7589,2.8
0,7590,0.7
0,7595,3.9
0,7597,0.8
0,7601,1.5
0,7602,0.3
0,7608,3
0,7612,4.7
0,7634,1.9
0,7642,1.9
0,7650,3.4
0,7669,0.8
0,7679,1.2
0,7697,0.5
0,7710,4.3
0,7711,4.2
0,7712,0.3
0,7717,3.1
0,7722,0.5
0,7731,3.5
0,7734,3.9
0,7749,1.2
0,7753,3
0,7769,3.4
0,7771,3.1
0,7772,4.2
0,7773,1.9
0,7782,3.7
0,7783,1.2
0,7784,1.8
0,7803,1.1
0,7810,1.1
0,7814,4.6
0,7819,4.2
0,7820,3.3
0,7830,4.7
0,7839,1.2
0,7846,1.6
0,7847,3.5
0,7849,0.6
0,7853,2.7
0,7862,3.4
0,7864,2.1
0,7867,2.9
0,7874,1.8
0,7894,0.3
0,7895,0.7
0,7897,1.5
0,7903,1.5
0,7905,2
0,7925,1.4
0,7926,2
0,7930,3.1
0,7932,2
0,7935,4.7
0,7938,4.6
0,7943,0.7
0,7947,4.3
0,7948,4.7
0,7951,1.7
0,7962,4.4
0,7964,2.6
0,7969,4.3
0,7979,0.7
0,7984,0.1
0,7989,3.1
0,7990,2.7
0,7991,0
0,8001,5
0,8005,4.1
0,8008,1.9
0,8012,2.3
0,8016,1.4
0,8021,2.8
0,8025,3.5
0,8031,2.1
0,8032,4.1
0,8035,3.3
0,8045,4.9
0,8051,3.1
0,8053,1.4
0,8062,2.7
0,8066,1.5
0,8068,0.4
0,8071,0.1
0,8074,1.2
0,8076,1.2
0,8098,3.5
0,8101,3.2
0,8105,3.1
0,8110,4.5
0,8111,1.5
0,8112,1.7
0,8114,2.6
0,8122,3.2
0,8124,1.2
